code,name
802304,Маук (Ю-Ур)
987407,Махалино (ДВост)
064426,Махерово (Окт)
304610,Махрово (рзд) (Сев)
532858,Мацеста (рзд) (С-Кав)
946727,Мациевская (Заб)
990433,Мацулевка (ДВост)
247210,Мачкассы (рзд) (Горьк)
531944,Машук (С-Кав)
812306,Маячная (Ю-Ур)
030203,Мга (Окт)
932508,Мегет (В-Сиб)
797801,Мегион (Сверд)
052700,Медведево (Окт)
622109,Медведица (Прив)
631019,Медведовка (рзд) (Кбш)
935807,Медведчиково (В-Сиб)
011306,Медвежья Гора (Окт)
012807,Медвежья Гора (перев.) (Окт)
813602,Медногорск (Ю-Ур)
613735,Медовый (рзд) (Прив)
623915,Медяниково (рзд) (Прив)
271421,Медянка (Горьк)
293914,Междудворье (обп) (Сев)
864902,Междуреченск (З-Сиб)
864917,Междуреченск-Город (п) (З-Сиб)
100820,Междуречье (Клнг)
282002,Межег (Сев)
873723,Межениновка (рзд) (З-Сиб)
801918,Межозерная (Ю-Ур)
305312,Меза (рзд) (Сев)
793514,Мезенский (Сверд)
857400,Мекензиевы Горы (Крым)
518117,Меклета (рзд) (С-Кав)
243402,Меленки (Горьк)
293204,Мелентьевский (Сев)
653200,Мелеуз (Кбш)
519410,Мелиоративный (рзд) (С-Кав)
063029,Мелихово (рзд) (Окт)
036106,Мельничный Ручей (Окт)
964918,Менгон (ДВост)
762408,Менделеево (Сверд)
812005,Меновой Двор (Ю-Ур)
277517,Меньил (Горьк)
862201,Мереть (З-Сиб)
926808,Мерзлотная (В-Сиб)
269101,Металлист (Горьк)
801208,Металлургическая (Ю-Ур)
308011,Метил (рзд) (Сев)
915911,Меун (рзд) (ДВост)
517400,Мечетинская (С-Кав)
610421,Мечетка (Прив)
514239,Мечетный (обп) (С-Кав)
175120,Мещерская (Моск)
805302,Миасс I (Ю-Ур)
805571,Миасс II (Ю-Ур)
282407,Микунь (Сев)
282500,Микунь II (Сев)
586504,Миллерово (С-Кав)
227607,Миллионная (Моск)
526109,Милованово (С-Кав)
603201,Милославское (Ю-Вост)
172404,Милохово (Моск)
187556,Милятинский Завод (Моск)
922604,Мингатуй (В-Сиб)
253550,Миндюш (Горьк)
266315,Минеевка (Горьк)
530000,Минеральные Воды (С-Кав)
890856,Минино (Крас)
647708,Миннибаево (Кбш)
888305,Минусинск (Крас)
656001,Миньяр (Кбш)
773506,Мир (Сверд)
618029,Миражный (рзд) (Прив)
944312,Мирная (Заб)
914533,Мирошниченко (рзд) (ДВост)
520403,Мирская (С-Кав)
805105,Мисяш (Ю-Ур)
172550,Митино (обп) (Моск)
585802,Митрофановка (Ю-Вост)
603432,Митягино (Ю-Вост)
512208,Михайло-Леонтьевская (С-Кав)
953701,Михайло-Чесноковская (Заб)
953805,Михайло-Чесноковская (перев.) (Заб)
228402,Михайлов (Моск)
536505,Михайловская (С-Кав)
782204,Михайловский Завод (Сверд)
205307,Михайловский Рудник (Моск)
192605,Михнево (Моск)
600102,Мичуринск-Воронежский (Ю-Вост)
600909,Мичуринск-Уральский (Ю-Вост)
288013,Мишаяг (обп) (Сев)
934325,Мишиха (В-Сиб)
829203,Мишкино (Ю-Ур)
918411,Могды (рзд) (ДВост)
941300,Могзон (Заб)
070910,Моглино (Окт)
943409,Могойтуй (Заб)
911107,Могот (ДВост)
950807,Могоча (Заб)
183201,Можайск (Моск)
254604,Можга (Горьк)
297008,Можуга (Сев)
539306,Моздок (С-Кав)
283109,Мозындор (Сев)
101447,Мозырь-Новый (Клнг)
040544,Мойка (Окт)
017444,Моккет (Окт)
527606,Мокрая Буйвола (С-Кав)
267816,Мокрицы (обп) (Горьк)
627009,Мокроус (Прив)
245569,Мокры (Горьк)
517114,Мокрый Батай (С-Кав)
644409,Молвино (Кбш)
914514,Молдавский (рзд) (ДВост)
071129,Молоди (Окт)
618230,Молодость (рзд) (Прив)
073707,Молосковицы (Окт)
313107,Молот (Сев)
301627,Молочная (Сев)
306211,Монаково (рзд) (Сев)
967314,Монгохто (ДВост)
785202,Монетная (Сверд)
770527,Монзино (Сверд)
919128,Мони (рзд) (ДВост)
235707,Монино (Моск)
064303,Мончалово (Окт)
016403,Мончегорск (Окт)
924427,Моргудон (рзд) (В-Сиб)
226801,Мордвес (Моск)
606905,Морец (Ю-Вост)
300821,Морженга (Сев)
056608,Морино (Окт)
776059,Морозково (Сверд)
588302,Морозовская (С-Кав)
588750,Морозовская-Южная (С-Кав)
511349,Морская (С-Кав)
632558,Морсово (Кбш)
788802,Мортка (Сверд)
632007,Моршанск (Кбш)
271648,Мосинский (Горьк)
832206,Москаленки (З-Сиб)
194102,Москва II-Митьково (Моск)
196004,Москва-Бутырская (Моск)
191617,Москва-Каланчевская (Моск)
060073,Москва-Пассажирская (Окт)
193909,Москва-Пассажирская-Казанская (Моск)
198103,Москва-Пассажирская-Киевская (Моск)
191551,Москва-Пассажирская-Курская (Моск)
193519,Москва-Пассажирская-Павелецкая (Моск)
198230,Москва-Пассажирская-Смоленская (Моск)
195506,Москва-Пассажирская-Ярославская (Моск)
196127,Москва-Рижская (Моск)
197907,Москва-Сортировочная-Киевская (Моск)
060209,Москва-Товарная (Окт)
191509,Москва-Товарная-Курская (Моск)
193504,Москва-Товарная-Павелецкая (Моск)
194009,Москва-Товарная-Рязанская (Моск)
198207,Москва-Товарная-Смоленская (Моск)
200303,Москва-Южный Порт (перев.) (Моск)
830003,Московка (З-Сиб)
064604,Мостовая (Окт)
935309,Мостовой (В-Сиб)
535803,Мостовская (С-Кав)
280134,Мостозавод (Сев)
581528,Мотома (Ю-Вост)
798240,Мотыли (рзд) (Сверд)
217501,Моховая (Моск)
954600,Моховая Падь (Заб)
771905,Моховой (Сверд)
265007,Моховые Горы (Горьк)
265100,Моховые Горы (перев.) (Горьк)
851620,Мочище (З-Сиб)
917616,Мошка (ДВост)
854101,Мошково (З-Сиб)
296518,Мошное (рзд) (Сев)
781220,Мраморская (Сверд)
052503,Мста (Окт)
263425,Мстера (Горьк)
041418,Мстинский Мост (Окт)
786928,Мугайское (Сверд)
917320,Мугуле (рзд) (ДВост)
296408,Мудьюга (Сев)
027605,Муезерка (Окт)
185029,Музалевка (рзд) (Моск)
917349,Мукунга (рзд) (ДВост)
255113,Мукшур (Горьк)
289406,Мульда (Сев)
761706,Мулянка (Сверд)
865407,Мундыбаш (З-Сиб)
631610,Муравлянка (рзд) (Кбш)
063014,Муравьево (рзд) (Окт)
818552,Муракаево (рзд) (Ю-Ур)
793603,Муранитный (Сверд)
653639,Мурапталово (Кбш)
188718,Муратовка (Моск)
271900,Мураши (Горьк)
771303,Мурзинка (Сверд)
063325,Муриково (рзд) (Окт)
933820,Мурино (В-Сиб)
853823,Мурлыткино (обп) (З-Сиб)
018409,Мурманск (Окт)
018305,Мурманск (перев.) (Окт)
048508,Мурманские Ворота (Окт)
017105,Мурмаши (Окт)
240000,Муром I (Горьк)
240014,Муром II (Горьк)
807806,Мурсалимкино (Ю-Ур)
538002,Муртазово (С-Кав)
936316,Муртой (В-Сиб)
910602,Муртыгит (ДВост)
904527,Мурурин (В-Сиб)
801800,Муслюмово (Ю-Ур)
916420,Мустах (рзд) (ДВост)
284421,Муська (Сев)
953102,Мухинская (Заб)
244000,Мухтолово (Горьк)
606106,Мучкап (Ю-Вост)
974604,Мучная (ДВост)
906019,Муякан (рзд) (В-Сиб)
215506,Мценск (Моск)
228239,Мшанка (Моск)
072206,Мшинская (Окт)
269703,Мыза (Горьк)
200426,Мылинка (Моск)
965501,Мылки (ДВост)
638431,Мыльная (Кбш)
835435,Мынкуль (обп) (З-Сиб)
985609,Мыс Астафьева (ДВост)
985806,Мыс Астафьева (перев.) (ДВост)
980802,Мыс-Чуркин (ДВост)
980709,Мыс-Чуркин (перев.) (ДВост)
864705,Мыски (З-Сиб)
245319,Мыслец (Горьк)
047844,Мыслино (Окт)
934607,Мысовая (В-Сиб)
234808,Мытищи (Моск)
520600,Мышастовка (С-Кав)
050832,Мюд (рзд) (Окт)
022902,Мюллюпельто (Окт)
013119,Мягрека (Окт)
192361,Мякинино (Моск)
010727,Мянсельга (Окт)
189301,Мятлевская (Моск)
596607,Набережное (Ю-Вост)
648503,Набережные Челны (Кбш)
595147,Набокино (Ю-Вост)
533916,Навагинская (С-Кав)
243607,Навашино (Горьк)
203803,Навля (Моск)
652250,Нагадак (рзд) (Кбш)
272212,Нагибино (рзд) (Горьк)
767806,Нагорная (Сверд)
911200,Нагорная-Якутская (ДВост)
531501,Нагутская (С-Кав)
011908,Надвоицы (Окт)
986508,Надеждинская (ДВост)
221600,Назаровка (Моск)
884003,Назарово (Крас)
535216,Назаровский (рзд) (С-Кав)
067665,Назимово (Окт)
048442,Назия (Окт)
540337,Назрань (С-Кав)
831608,Называевская (З-Сиб)
026405,Найстенъярви (Окт)
949354,Налгекан (Заб)
904353,Наледный (рзд) (В-Сиб)
642704,Налейка (Кбш)
626203,Наливная (Прив)
918318,Нальды (рзд) (ДВост)
537902,Нальчик (С-Кав)
950421,Нанагры (Заб)
886653,Нанхчул (Крас)
183305,Нара (Моск)
054903,Нарачино (Окт)
035705,Нарвская (Окт)
598802,Народная (Ю-Вост)
650804,Нарышево (Кбш)
200708,Нарышкино (Моск)
066633,Насва (Окт)
815925,Наследницкий (Ю-Ур)
580531,Насоново (Ю-Вост)
628317,Натальинский (рзд) (Прив)
236606,Наугольный (Моск)
795721,Наумково (рзд) (Сверд)
434231,Наумовка (Ю-Вост)
539700,Наурская (С-Кав)
936903,Наушки (В-Сиб)
196606,Нахабино (Моск)
984502,Находка (ДВост)
984606,Находка (перев.) (ДВост)
985906,Находка-Восточная (ДВост)
986001,Находка-Восточная (перев.) (ДВост)
871164,Нацмен (рзд) (З-Сиб)
816909,Начальное (Ю-Ур)
925815,Начальный (рзд) (В-Сиб)
066313,Нащекино (Окт)
902502,Небель (рзд) (В-Сиб)
044507,Неболчи (Окт)
036801,Нева (Окт)
030107,Невдубстрой (Окт)
067000,Невель I (Окт)
067104,Невель II (Окт)
993107,Невельск (ДВост)
923477,Невельская (В-Сиб)
203161,Невзорово (рзд) (Моск)
784040,Невидимка (Сверд)
531304,Невинномысская (С-Кав)
036604,Невская Дубровка (Окт)
845719,Невский (рзд) (З-Сиб)
770809,Невьянск (Сверд)
434104,Нежеголь (Ю-Вост)
786224,Незевай (Сверд)
536331,Незлобная (С-Кав)
770851,Нейва (Сверд)
771106,Нейво-Рудянская (Сверд)
511207,Неклиновка (С-Кав)
242401,Неклюдово (Горьк)
311600,Некоуз (Сев)
211007,Некрасово (Моск)
583900,Некрылово (Ю-Вост)
046019,Нелазское (Окт)
064708,Нелидово (Окт)
306828,Нельша (Сев)
104905,Неман-Новый (Клнг)
201734,Немолодва (рзд) (Моск)
258624,Ненастье (Горьк)
192304,Непецино (Моск)
810601,Неприк (Ю-Ур)
315507,Нерехта (Сев)
317818,Нерль (Сев)
778016,Нерпья (рзд) (Сверд)
231829,Нерская (Моск)
240508,Нерудная (Горьк)
948309,Нерчинск (Заб)
911605,Нерюнгри-Грузовая (ДВост)
912006,Нерюнгри-Грузовая (ЖДЯ)
911802,Нерюнгри-Грузовая (стр) (ДВост)
912203,Нерюнгри-Грузовая ЖДЯ (стр) (ЖДЯ)
911501,Нерюнгри-Пассажирская (ДВост)
912103,Нерюнгри-Пассажирская (стр) (ДВост)
512303,Несветай (С-Кав)
100500,Нестеров (Клнг)
179028,Нетьинка (рзд) (Моск)
302920,Нефедово (Сев)
016136,Нефелиновые Пески (Окт)
257602,Нефтекамск (Горьк)
257617,Нефтекамск-Пассажирский (Горьк)
621002,Нефтяная (Прив)
242908,Нечаевская (Горьк)
306705,Нея (Сев)
286111,Нибель (Сев)
023638,Нива (Окт)
010905,Нигозеро (Окт)
650039,Нижегородка (рзд) (Кбш)
903308,Нижнеангарск (В-Сиб)
798005,Нижневартовск I (Сверд)
797905,Нижневартовск II (Сверд)
869200,Нижнегорская (Крым)
595908,Нижнедевицк (Ю-Вост)
648700,Нижнекамск (Кбш)
221808,Нижнемальцево (Моск)
782308,Нижнесергинская (Сверд)
804102,Нижнеувельская (Ю-Ур)
921202,Нижнеудинск (В-Сиб)
618300,Нижний Баскунчак (Прив)
633103,Нижний Ломов (Кбш)
260107,Нижний Новгород-Автозавод (Горьк)
260200,Нижний Новгород-Московский (Горьк)
260408,Нижний Новгород-Московский (перев.) (Горьк)
260003,Нижний Новгород-Сортировочный (Горьк)
770103,Нижний Тагил (Сверд)
801509,Нижняя (Ю-Ур)
772202,Нижняя Салда (Сверд)
773601,Нижняя Тура (Сверд)
950027,Низина (Заб)
280904,Низовка (Сев)
058016,Низы (Окт)
648166,Никашновка (Кбш)
814301,Никель (Ю-Ур)
018201,Никель-Мурманский (Окт)
173203,Никитинка (Моск)
601102,Никифоровка (Ю-Вост)
970105,Николаевка (ДВост)
246326,Николай-Дар (Горьк)
993624,Николайчук (ДВост)
534115,Николенково (С-Кав)
306404,Николо-Полома (Сев)
623421,Никольский (Прив)
600203,Никольское (Ю-Вост)
635024,Никулино (Кбш)
295905,Нименга (Сев)
902305,Ния (В-Сиб)
942707,Новая (Заб)
038900,Новая Деревня (Окт)
836527,Новая Дубрава (З-Сиб)
881408,Новая Еловка (Крас)
537103,Новая Жизнь (рзд) (С-Кав)
791006,Новая Заимка (Сверд)
776326,Новая Заря (Сверд)
220824,Новая Пустынь (Моск)
904300,Новая Чара (В-Сиб)
040101,Новгород-на-Волхове (Окт)
058904,Новинка (Окт)
263001,Новки I (Горьк)
262901,Новки II (Горьк)
818567,Новоабзаково (рзд) (Ю-Ур)
991205,Новоалександровка (ДВост)
791909,Новоандреевский (Сверд)
895101,Новобирюсинская (Крас)
845403,Новоблаговещенка (З-Сиб)
436307,Новоборисовка (Ю-Вост)
597405,Нововоронежская (Ю-Вост)
803006,Новогорная (Ю-Ур)
173905,Новодугинская (Моск)
307820,Новое Киселево (Сев)
202205,Новозыбков (Моск)
197204,Новоиерусалимская (Моск)
070802,Новоизборск (Окт)
938108,Новоильинский (В-Сиб)
975503,Новокачалинск (ДВост)
860102,Новокузнецк (З-Сиб)
860206,Новокузнецк-Восточный (З-Сиб)
864207,Новокузнецк-Северный (З-Сиб)
860009,Новокузнецк-Сортировочный (З-Сиб)
639400,Новокуйбышевская (Кбш)
592204,Новолипецк (Ю-Вост)
032302,Новолисино (Окт)
588800,Новомихайловская (С-Кав)
225710,Новомосковская I (Моск)
226303,Новомосковская II (Моск)
983514,Новонежино (ДВост)
635448,Новообразцовое (Кбш)
815304,Новоорск (Ю-Ур)
659006,Новоотрадная (Кбш)
940504,Новопавловка (Заб)
628105,Новоперелюбская (Прив)
199801,Новопролетарская (Моск)
889168,Новопятницкий (рзд) (Крас)
628213,Новоросляевский (рзд) (Прив)
521209,Новороссийск (перев.) (С-Кав)
813900,Новорудная (Ю-Ур)
994523,Новоселово-Сахалинское (ДВост)
071203,Новоселье (Окт)
811407,Новосергиевская (Ю-Ур)
851508,Новосибирск-Восточный (З-Сиб)
850609,Новосибирск-Главный (З-Сиб)
851005,Новосибирск-Главный (перев.) (З-Сиб)
851207,Новосибирск-Западный (З-Сиб)
851300,Новосибирск-Западный (перев.) (З-Сиб)
850505,Новосибирск-Южный (З-Сиб)
176405,Новосмоленская (Моск)
815785,Новосовхозная (узк.) (Ю-Ур)
837017,Новосовхозный (рзд) (З-Сиб)
066602,Новосокольники (Окт)
635306,Новоспасское (Кбш)
814208,Новотроицк (Ю-Ур)
626805,Новоузенск (Прив)
655009,Новоуфимская (Кбш)
869018,Новофедоровка (Крым)
895600,Новохайская (Крас)
066855,Новохованск (Окт)
584000,Новохоперск (Ю-Вост)
248603,Новочебоксарск (Горьк)
646713,Новочеремшанск (Кбш)
513503,Новочеркасск (С-Кав)
976600,Новочугуевка (ДВост)
923706,Новочунка (В-Сиб)
976900,Новошахтинская (ДВост)
314909,Новоярославская (Сев)
025703,Новые Пески (Окт)
641400,Новые Полянки (Кбш)
272602,Новый (Горьк)
048122,Новый Быт (Окт)
811074,Новый Камелик (обп) (Ю-Ур)
960029,Новый Мир (рзд) (ДВост)
439004,Новый Оскол (Ю-Вост)
075512,Новый Петергоф (Окт)
011503,Новый Поселок (Окт)
903609,Новый Уоян (В-Сиб)
917103,Новый Ургал (ДВост)
799402,Новый Уренгой (до Сывдармы (стр)) (Сверд)
231000,Ногинск (Моск)
998100,Ноглики (ДВост)
208409,Ноздрачево (Моск)
252505,Нолька (Горьк)
306508,Номжа (Сев)
915926,Нора (рзд) (ДВост)
297224,Норменга (Сев)
642009,Ночка (Кбш)
798306,Ноябрьск I (Сверд)
798400,Ноябрьск II (Сверд)
301218,Ноябрьский (Сев)
252806,Нужьялы (Горьк)
646902,Нурлат (Кбш)
031526,Нурма (Окт)
964424,Нусхи (ДВост)
247206,Нуя (Горьк)
762906,Нытва (Сверд)
998007,Ныш (ДВост)
952412,Нюкжа (Заб)
288615,Нюр (рзд) (Сев)
922101,Нюра (В-Сиб)
778514,Нюрих (рзд) (Сверд)
012544,Нюхча (Окт)
779201,Нягань (Сверд)
807308,Нязепетровская (Ю-Ур)
017482,Нял (Окт)
014611,Ням-Озеро (Окт)
293609,Няндома (Сев)
768118,Няр (Сверд)
837619,ОП 114 км (З-Сиб)
857519,ОП 1529 км (Крым)
232516,ОП Бармино (Моск)
185832,ОП Батагово (Моск)
250726,ОП Березовая Роща (Горьк)
191119,ОП Бутово (Моск)
232323,ОП Воймежный (Моск)
040212,ОП Вяжище (Окт)
020061,ОП Гвардейское (Окт)
300535,ОП Камский (Сев)
608741,ОП Капеллы (Прив)
224929,ОП Караси (Моск)
835613,ОП Карачилик (З-Сиб)
171632,ОП Катынь (Моск)
837820,ОП Короткоозерный (З-Сиб)
280219,ОП Котлас-Узловой-Парк № 2 (Сев)
177111,ОП Крапивинская (Моск)
835510,ОП Кызылтуз (З-Сиб)
227726,ОП Лазинка (Моск)
221352,ОП Мышца (Моск)
232431,ОП Осаново (Моск)
835420,ОП Осенний (З-Сиб)
840147,ОП Ползуново (З-Сиб)
240033,ОП Приокский (Горьк)
226835,ОП Пчеловодное (Моск)
178415,ОП Рековичи (Моск)
835670,ОП Савкино (З-Сиб)
232520,ОП Сазоново (Моск)
216392,ОП Семинарская (Моск)
250754,ОП Столбище (Горьк)
211122,ОП Тесницкое (Моск)
835312,ОП Урлютюб (З-Сиб)
021613,ОП Ханнила (Окт)
646226,Обамза (рзд) (Кбш)
800417,Обг. Пункт 18 км (Ю-Ур)
815541,Обг. Пункт 216 км (Ю-Ур)
810955,Обг. Пункт 231 км (Ю-Ур)
641650,Обг. Пункт 46 км (Кбш)
640037,Обг. Пункт 626 км (Кбш)
628016,Обг. Пункт 79 км (Прив)
812407,Обг. Пункт № 201 (Ю-Ур)
812607,Обг. Пункт № 202 (Ю-Ур)
792032,Обг. Пункт № 46 (Сверд)
773915,Обжиг (рзд) (Сверд)
211100,Обидимо (Моск)
276711,Областная (Горьк)
920642,Облепиха (В-Сиб)
614901,Обливская (Прив)
602001,Обловка (Ю-Вост)
961407,Облучье (ДВост)
183704,Обнинское (Моск)
864103,Обнорская (З-Сиб)
063349,Обовражье (рзд) (Окт)
768315,Обогатитель (Сверд)
295002,Обозерская (Сев)
318204,Оболсуново (Сев)
598107,Оборона (Ю-Вост)
911323,Оборчо (рзд) (ДВост)
435304,Обоянь (Ю-Вост)
246805,Оброчное (Горьк)
289707,Обская (Сев)
797214,Обский (рзд) (Сверд)
031009,Обухово (Окт)
266724,Обход (Горьк)
638304,Обшаровка (Кбш)
850100,Обь (З-Сиб)
760205,Оверята (Сверд)
530509,Овечка (С-Кав)
845808,Овечкино (З-Сиб)
051479,Овинище I (Окт)
051411,Овинище II (пп) (Окт)
194600,Овражки (Моск)
621661,Овражная (Прив)
104731,Овражная-Новая (Клнг)
842208,Овчинниково (З-Сиб)
247051,Огаревка (рзд) (Горьк)
043608,Огарево (Окт)
903512,Огдында (рзд) (В-Сиб)
924224,Огневка (В-Сиб)
903524,Огней (рзд) (В-Сиб)
913831,Огоньер рзд (ЖДЯ)
840931,Огоньки (рзд) (З-Сиб)
914504,Огорон (ДВост)
182209,Одинцово (Моск)
200526,Одринская (Моск)
229706,Ожерелье (Моск)
840683,Озерки (З-Сиб)
101019,Озерки-Вольные (Клнг)
101907,Озерки-Новые (Клнг)
976807,Озерная Падь (ДВост)
274701,Озерница-Кировская (Горьк)
833463,Озеро Карачинское (З-Сиб)
790501,Озеро-Андреевское (Сверд)
234009,Озеры (Моск)
843821,Озимая (З-Сиб)
628406,Озинки (Прив)
242113,Окатово (Горьк)
982009,Океанская (ДВост)
264926,Окская (Горьк)
638107,Октябрьск (Кбш)
272710,Октябрьский (рзд) (Горьк)
053703,Окуловка (Окт)
902803,Окунайский (рзд) (В-Сиб)
438726,Окуневка (Ю-Вост)
828018,Окуневка (Ю-Ур)
904003,Окусикан (В-Сиб)
541724,Олейниково (рзд) (Прив)
908000,Олекма (ДВост)
016308,Оленегорск (Окт)
064500,Оленино (Окт)
996406,Олень-Сахалинский (ДВост)
943907,Оловянная (Заб)
904512,Олонгдо (рзд) (В-Сиб)
024408,Олонец (Окт)
963313,Оль (ДВост)
516408,Ольгинская (С-Кав)
874822,Ольговка (З-Сиб)
963421,Ольгохта (ДВост)
583703,Ольха (Ю-Вост)
585605,Ольховатка (Ю-Вост)
791025,Ольховский (обп) (Сверд)
250800,Ометьево (Горьк)
250711,Ометьево II (Горьк)
831203,Омск-Восточный (З-Сиб)
830709,Омск-Пассажирский (З-Сиб)
830802,Омск-Пассажирский (перев.) (З-Сиб)
831400,Омск-Северный (З-Сиб)
791203,Омутинская (Сверд)
296109,Онега (Сев)
049905,Онежский (Окт)
046907,Онежский (перев.) (Окт)
947722,Онон (Заб)
997108,Онор (ДВост)
937709,Онохой (В-Сиб)
905801,Оп 10 км (В-Сиб)
991224,Оп 10 км (ДВост)
869446,Оп 10 км (Крым)
994330,Оп 102 км (ДВост)
903384,Оп 1047 км (В-Сиб)
868316,Оп 106 км (Крым)
030557,Оп 11 км (Окт)
903454,Оп 1156 км (В-Сиб)
903577,Оп 1237 км (В-Сиб)
869319,Оп 13 км (Крым)
048512,Оп 135 км (Окт)
856126,Оп 1361 км (Крым)
856145,Оп 1367 км (Крым)
856155,Оп 1369 км (Крым)
856164,Оп 1370 км (Крым)
906058,Оп 1419 км (В-Сиб)
904423,Оп 1441 км (В-Сиб)
856713,Оп 1450 км (Крым)
856728,Оп 1452 км (Крым)
856817,Оп 1457 км (Крым)
906062,Оп 1459 км (В-Сиб)
906575,Оп 1472 км (В-Сиб)
856925,Оп 1473 км (Крым)
906580,Оп 1499 км (В-Сиб)
991811,Оп 15 км (ДВост)
857237,Оп 1509 км (Крым)
837525,Оп 151 км (З-Сиб)
857256,Оп 1518 км (Крым)
857260,Оп 1519 км (Крым)
906607,Оп 1536 км (В-Сиб)
906611,Оп 1564 км (В-Сиб)
905750,Оп 16 км (В-Сиб)
030542,Оп 16 км (Окт)
904283,Оп 1646 км (В-Сиб)
904279,Оп 1648 км (В-Сиб)
904476,Оп 1728 км (В-Сиб)
904461,Оп 1732 км (В-Сиб)
904457,Оп 1736 км (В-Сиб)
869427,Оп 19 км (Крым)
041335,Оп 198 км (Окт)
030580,Оп 2 км (Окт)
030434,Оп 20 км (Окт)
991915,Оп 21 км (ДВост)
041138,Оп 220 км (Окт)
826544,Оп 2498 км (Ю-Ур)
826533,Оп 2508 км (Ю-Ур)
826510,Оп 2512 км (Ю-Ур)
826436,Оп 2523 км (Ю-Ур)
826417,Оп 2531 км (Ю-Ур)
608421,Оп 254 км (Ю-Вост)
826328,Оп 2541 км (Ю-Ур)
826390,Оп 2543 км (Ю-Ур)
905784,Оп 26 км (В-Сиб)
856770,Оп 26 км (Крым)
831985,Оп 2758 км (З-Сиб)
248340,Оп 28 км (Горьк)
030627,Оп 29 км (Окт)
856732,Оп 3 км (Крым)
531963,Оп 3 км (С-Кав)
248336,Оп 32 км (Горьк)
211933,Оп 329 км (Моск)
850647,Оп 3339 км (З-Сиб)
305558,Оп 341 км (Сев)
049623,Оп 342 км (Окт)
996436,Оп 353 км (ДВост)
049820,Оп 390 км (Окт)
869450,Оп 4 км (Крым)
010411,Оп 427 км (Окт)
921236,Оп 4675 км (В-Сиб)
867421,Оп 5 км (Крым)
030576,Оп 5 км (Окт)
040510,Оп 50 км (Окт)
931469,Оп 5053 км (В-Сиб)
905770,Оп 54 км (В-Сиб)
868227,Оп 55 км (Крым)
057742,Оп 562 км (Окт)
997911,Оп 572 (ДВост)
030561,Оп 7 км (Окт)
267134,Оп 712 км (Горьк)
642210,Оп 730 км (Кбш)
250942,Оп 797 км (Горьк)
868284,Оп 8 км (Крым)
867313,Оп 87 км (Крым)
902841,Оп 914 км (В-Сиб)
982140,Оп 9230 км (ДВост)
994133,Оп 93 (ДВост)
867213,Оп 94 км (Крым)
048118,Оп 95 км (Окт)
997714,Оп Адо-Тымово (ДВост)
886634,Оп Ала-Тау (Крас)
982117,Оп Амурский (ДВост)
204639,Оп Аркино (Моск)
982210,Оп Артем (ДВост)
982167,Оп Аэропорт Кневичи (ДВост)
991262,Оп Березняки-Сахалинские (ДВост)
223625,Оп Биркино (Моск)
887726,Оп Бирюсинский мост (Крас)
861035,Оп Бормотово (З-Сиб)
868250,Оп Бранное Поле (Крым)
772912,Оп Вагановка (Сверд)
765637,Оп Валежная (Сверд)
175313,Оп Василисино (Моск)
920252,Оп Венгерка (В-Сиб)
996321,Оп Ветеранская (ДВост)
010843,Оп Викшозеро (Окт)
620851,Оп Власовский (Прив)
170038,Оп Волчейка (Моск)
826421,Оп Ворокосово (Ю-Ур)
995446,Оп Восточный-Сахалинский (ДВост)
624528,Оп Вязовый Гай (Прив)
995812,Оп Гастелло (ДВост)
048527,Оп Георгиевский (Окт)
170630,Оп Глинка (Моск)
228313,Оп Голдино (Моск)
227221,Оп Гранки (Моск)
920137,Оп Дачный (В-Сиб)
206348,Оп Деревеньки (Моск)
903416,Оп Дзелинда (В-Сиб)
072935,Оп Добручи (Окт)
310912,Оп Догадцево (Сев)
624424,Оп Дубовый Гай (Прив)
042925,Оп Дуневка (Окт)
631127,Оп Еголдаево (Кбш)
996340,Оп Елочки (ДВост)
996444,Оп Забайкалец (ДВост)
220913,Оп Задубровье (Моск)
995456,Оп Заозерное-Старое (ДВост)
630020,Оп Заречный Парк (Кбш)
624547,Оп Затон (Прив)
054547,Оп Зеркальный (Окт)
185620,Оп Зикеево (Моск)
102632,Оп Знаменка-Новая (Клнг)
030612,Оп Ивановская (Окт)
048832,Оп Иевково (Окт)
023229,Оп Ихала (Окт)
103616,Оп Калининград-Северный (Клнг)
253226,Оп Калинино (Горьк)
237223,Оп Карабаново (Моск)
174058,Оп Касня (Моск)
170023,Оп Колодня (Моск)
101911,Оп Комсомольск-Западный (Клнг)
261311,Оп Копосово (Горьк)
612938,Оп Косарка (Прив)
074517,Оп Косколово (Окт)
310768,Оп Коченятино (Сев)
068541,Оп Красицы (Окт)
630016,Оп Кривозерка (Кбш)
209810,Оп Крупец (Моск)
209524,Оп Лачиново (Моск)
310772,Оп Левцово (Сев)
035334,Оп Ленинский Проспект (Окт)
227293,Оп Львово (Моск)
062416,Оп Любинка (Окт)
624316,Оп Маза (Прив)
934039,Оп Мамай (В-Сиб)
856130,Оп Мамут (Крым)
067848,Оп Мартисово (Окт)
996459,Оп Матросово (ДВост)
205078,Оп Мицень (Моск)
038031,Оп Мурино (Окт)
104229,Оп Муромское (Клнг)
621623,Оп Мучной (Прив)
304930,Оп Неверово (Сев)
204111,Оп Нерусса (Моск)
995626,Оп Новое (ДВост)
831720,Оп Новокиевский (З-Сиб)
049712,Оп Нырки (Окт)
